age,income,daily_gaming_hours,weekly_sessions,years_gaming,sleep_hours,caffeine_intake,exercise_hours,stress_level,anxiety_score,depression_score,social_interaction_score,relationship_satisfaction,academic_performance,work_productivity,addiction_level,multiplayer_ratio,toxic_exposure,violent_games_ratio,mobile_gaming_ratio,night_gaming_ratio,weekend_gaming_hours,friends_gaming_count,online_friends,streaming_hours,esports_interest,headset_usage,microtransactions_spending,parental_supervision,loneliness_score,aggression_score,happiness_score,bmi,screen_time_total,eye_strain_score,back_pain_score,competitive_rank,internet_quality,gaming_intensity_index,online_social_ratio,gaming_screen_share,mental_burden_index,gender_Female,gender_Male,gender_Other
38.0,79826.0,2.03,8.0,15.0,7.57,0.05,2.55,9.0,5.15,5.1,5.11,8.38,79.21,77.05,0.0,0.63,0.13,0.64,0.96,0.66,6.8,12.0,445.0,4.27,4.0,1.0,1728.06,1.0,1.99,6.1,6.92,26.55,4.04,6.1,4.81,9.0,8.0,2.4214285714285713,34.23076923076923,0.5024751231497219,6.416666666666667,0,0,1
52.0,35121.0,2.36,31.0,20.0,7.0,0.39,0.7,10.0,4.6,5.02,6.63,0.05,70.24,75.53,2.16,0.12,0.31,0.24,0.63,0.16,2.54,13.0,499.0,1.56,3.0,1.0,26.6,5.0,8.02,6.89,4.71,15.44,7.52,3.4,4.68,72.0,4.0,2.0485714285714285,35.642857142857146,0.3138297455013636,6.539999999999999,0,1,0
27.0,121886.0,7.05,12.0,17.0,5.8,1.29,2.27,10.0,4.82,0.63,5.76,6.53,70.68,95.03,5.91,0.06,0.08,0.4,0.48,0.7,7.87,41.0,330.0,2.31,4.0,1.0,1035.06,8.0,4.73,5.31,8.59,20.82,11.08,3.88,2.75,34.0,1.0,6.159999999999999,7.857142857142857,0.6362815310215225,5.1499999999999995,1,0,0
31.0,66980.0,2.11,1.0,14.0,5.89,0.17,0.57,1.0,4.27,7.63,4.23,6.72,73.01,78.53,0.0,0.02,0.48,0.61,0.6,0.47,10.58,26.0,107.0,0.3,0.0,0.0,115.21,7.0,5.01,1.95,2.87,20.39,2.74,6.94,3.43,89.0,8.0,3.0185714285714282,3.962962962962963,0.7700727116522949,4.3,0,1,0
22.0,72570.0,3.32,5.0,12.0,8.28,0.14,2.82,1.0,6.85,6.68,6.58,5.9,64.97,55.34,1.35,0.74,0.19,0.14,0.35,0.82,7.13,8.0,205.0,2.2,0.0,1.0,1146.79,9.0,3.83,5.11,9.18,19.7,7.27,6.44,3.9,41.0,9.0,3.3899999999999997,22.77777777777778,0.45667118890355035,4.843333333333333,0,1,0
36.0,135381.0,4.24,39.0,22.0,6.74,1.62,2.0,7.0,7.81,4.22,6.88,7.57,78.36,94.42,2.49,0.82,0.16,0.02,0.22,0.5,4.41,37.0,352.0,4.34,8.0,1.0,89.72,4.0,7.95,4.91,9.46,27.13,8.62,3.69,6.02,88.0,1.0,3.658571428571429,9.263157894736842,0.4918792932854649,6.343333333333334,1,0,0
28.0,8503.0,5.09,16.0,18.0,6.74,4.3,4.03,4.0,6.68,4.9,8.07,7.11,70.16,43.56,3.09,0.76,0.68,0.68,0.69,0.14,11.63,24.0,200.0,0.68,1.0,0.0,195.27,0.0,1.65,4.11,4.69,29.28,10.96,6.02,2.24,98.0,9.0,5.297142857142857,8.0,0.4644160160204365,5.193333333333333,1,0,0
55.0,118881.0,12.89,14.0,15.0,4.69,1.42,0.37,3.0,2.53,7.99,9.24,4.95,74.3,39.2,9.44,0.52,0.23,0.7,0.64,0.78,4.24,5.0,371.0,2.84,9.0,0.0,58.78,2.0,4.86,4.4,6.66,29.98,17.52,3.4,1.94,0.0,3.0,9.812857142857142,61.833333333333336,0.735730551613553,4.506666666666667,0,1,0
43.0,24493.0,1.28,11.0,17.0,5.68,0.12,5.54,9.0,5.11,9.25,6.17,8.27,61.99,52.28,0.0,0.25,0.2,0.51,0.31,0.39,4.48,12.0,16.0,3.67,8.0,1.0,14.73,8.0,1.32,4.35,1.4,27.15,5.23,6.45,5.34,31.0,8.0,1.5542857142857145,1.2307692307692308,0.24474182700921088,7.786666666666666,0,1,0
56.0,11818.0,4.64,13.0,17.0,6.12,1.2,2.62,1.0,5.95,8.39,7.33,8.32,82.46,68.04,3.3,0.42,0.09,0.19,0.32,0.35,3.97,35.0,27.0,4.92,10.0,0.0,248.33,4.0,7.55,3.8,6.93,25.22,10.19,2.93,1.12,74.0,5.0,3.8814285714285712,0.75,0.455348336079653,5.113333333333333,1,0,0
28.0,53887.0,1.76,11.0,23.0,4.53,0.84,8.75,3.0,7.56,2.86,7.66,7.18,67.44,100.0,1.45,0.65,0.3,0.61,0.65,0.3,3.89,45.0,85.0,1.84,3.0,0.0,271.02,7.0,0.84,5.67,2.43,21.91,7.72,3.09,6.36,77.0,7.0,1.812857142857143,1.8478260869565217,0.22797924508040868,4.473333333333334,0,1,0
28.0,83368.0,2.65,2.0,11.0,4.46,1.62,2.07,2.0,2.82,1.75,6.37,7.36,95.35,74.88,0.56,0.14,0.09,0.14,0.41,0.89,2.53,22.0,14.0,1.4,3.0,0.0,264.16,10.0,5.63,3.81,2.97,25.54,8.18,6.03,2.08,81.0,7.0,2.254285714285714,0.6086956521739131,0.3239608405915843,2.19,0,1,0
40.0,17505.0,1.36,1.0,2.0,7.24,0.64,1.36,3.0,3.87,4.81,4.3,4.93,82.3,83.9,1.41,0.13,0.22,0.53,0.29,0.51,1.94,35.0,359.0,0.92,10.0,0.0,32.79,2.0,3.49,7.97,4.15,31.66,3.03,7.39,5.83,79.0,5.0,1.2485714285714287,9.972222222222221,0.44884473635487254,3.893333333333333,1,0,0
32.0,72888.0,2.01,10.0,8.0,6.67,0.45,1.19,7.0,7.72,4.84,5.01,6.33,62.55,46.08,2.89,0.63,0.37,0.64,0.64,0.67,3.3,30.0,434.0,3.22,1.0,0.0,181.98,8.0,4.26,6.48,5.26,15.53,13.48,2.82,1.36,50.0,6.0,1.9071428571428568,14.0,0.14910978122330998,6.52,1,0,0
47.0,144838.0,6.05,30.0,4.0,7.78,3.37,2.36,3.0,3.88,9.48,4.36,3.85,51.77,72.8,4.84,0.11,0.08,0.34,0.24,0.41,2.93,33.0,168.0,1.64,10.0,1.0,1217.96,6.0,4.41,4.89,7.63,23.49,7.11,7.41,7.69,83.0,7.0,4.74,4.9411764705882355,0.850914085666092,5.453333333333333,0,1,0
21.0,49123.0,2.26,37.0,16.0,4.58,0.48,2.08,1.0,4.37,3.14,4.96,7.12,88.01,67.44,0.46,0.53,0.14,0.22,0.6,0.22,0.74,33.0,375.0,1.9,8.0,0.0,851.71,4.0,6.29,7.95,5.59,22.31,7.85,3.4,3.83,70.0,9.0,1.72,11.029411764705882,0.28789805249706335,2.8366666666666664,0,1,0
52.0,130070.0,4.78,13.0,0.0,9.64,4.21,0.02,5.0,4.9,3.33,7.85,6.01,51.01,73.24,2.32,0.29,0.21,0.69,0.32,0.76,7.75,36.0,140.0,6.25,5.0,1.0,734.65,8.0,4.13,4.95,5.45,21.51,9.2,5.76,2.15,93.0,6.0,4.521428571428571,3.7837837837837838,0.5195651609168305,4.41,0,1,0
22.0,79421.0,9.2,9.0,16.0,7.67,3.26,3.09,7.0,2.47,3.81,4.64,2.44,48.69,53.78,6.73,0.54,0.52,0.87,0.39,0.55,0.77,14.0,55.0,0.24,5.0,1.0,334.19,1.0,2.18,2.42,3.3,19.64,17.28,0.64,8.54,84.0,10.0,6.6814285714285715,3.6666666666666665,0.5324073765967953,4.426666666666667,0,1,0
57.0,15659.0,5.76,33.0,6.0,6.04,0.95,2.23,3.0,3.95,8.99,7.68,8.47,69.01,63.05,3.45,0.16,0.17,0.64,0.65,0.39,4.68,16.0,136.0,1.69,5.0,0.0,1552.65,7.0,8.22,2.51,6.7,13.62,8.56,4.95,4.3,18.0,10.0,4.782857142857142,8.0,0.6728971176522058,5.3133333333333335,1,0,0
30.0,144973.0,6.12,10.0,6.0,7.29,2.48,3.34,8.0,5.38,2.71,2.71,9.35,66.7,58.82,4.87,0.3,0.44,0.73,0.15,0.11,5.07,14.0,407.0,1.09,8.0,0.0,608.59,0.0,9.01,7.27,7.81,22.42,6.85,4.1,4.2,93.0,4.0,5.095714285714286,27.133333333333333,0.8934305265064926,5.363333333333333,1,0,0
57.0,144375.0,1.94,1.0,8.0,8.64,0.06,0.76,6.0,5.3,7.27,5.77,8.24,70.23,38.13,0.98,0.75,0.22,0.4,0.24,0.65,5.39,4.0,387.0,1.97,10.0,0.0,133.83,10.0,3.47,7.75,7.04,26.64,8.14,6.76,2.63,32.0,9.0,2.1557142857142857,77.4,0.23832920905046573,6.19,1,0,0
57.0,89737.0,3.74,35.0,4.0,4.99,3.61,0.4,6.0,5.95,3.54,5.95,8.67,54.52,72.75,4.15,0.11,0.21,0.05,0.97,0.68,2.18,3.0,346.0,1.38,5.0,1.0,394.1,4.0,3.01,3.73,7.68,25.75,9.07,7.0,6.25,34.0,1.0,2.982857142857143,86.5,0.4123483558601593,5.163333333333333,0,1,0
27.0,97750.0,0.81,32.0,10.0,7.09,2.34,0.6,2.0,5.7,5.33,7.29,6.13,67.58,51.9,1.85,0.71,0.16,0.5,0.46,0.95,19.98,26.0,415.0,6.78,6.0,0.0,1275.59,0.0,0.78,6.99,6.24,25.65,4.0,8.38,5.97,76.0,6.0,3.432857142857143,15.37037037037037,0.20249994937501267,4.343333333333334,1,0,0
57.0,92524.0,1.74,9.0,12.0,6.92,1.05,0.49,8.0,4.69,6.73,7.64,4.21,59.28,76.81,1.81,0.7,0.48,0.43,0.4,0.76,1.58,40.0,81.0,0.34,1.0,0.0,57.8,6.0,3.69,7.71,8.54,29.95,7.0,7.31,2.27,69.0,6.0,1.4685714285714284,1.975609756097561,0.24857139306122955,6.473333333333334,0,1,0
42.0,113545.0,1.39,24.0,17.0,8.98,9.150100000000021,1.31,1.0,4.55,8.82,5.73,4.32,57.6,76.9,2.04,0.38,0.65,0.72,0.7,0.14,5.71,14.0,197.0,3.25,2.0,1.0,91.69,9.0,4.94,7.83,9.61,24.33,2.04,3.21,6.6,92.0,3.0,1.8085714285714285,13.133333333333333,0.68137221501362,4.79,0,1,0
44.0,82283.0,1.16,29.0,0.0,7.74,1.78,2.28,4.0,4.17,2.31,5.81,5.81,65.47,89.66,0.66,0.37,0.34,0.63,0.85,0.39,5.41,23.0,79.0,1.75,5.0,1.0,33.64,7.0,4.36,6.83,5.01,25.19,3.82,6.72,6.95,65.0,10.0,1.6014285714285716,3.2916666666666665,0.30366484197255444,3.4933333333333336,1,0,0
52.0,84498.0,5.7,29.0,19.0,7.52,0.15,0.72,8.0,7.33,3.77,10.0,4.39,59.81,38.53,4.2,0.2,0.29,0.23,0.7,0.36,4.99,21.0,398.0,1.38,4.0,0.0,2297.394500000001,5.0,2.78,4.51,5.75,26.41,8.44,7.81,9.42,42.0,7.0,4.784285714285715,18.09090909090909,0.6753553702185582,6.366666666666667,1,0,0
39.0,118943.0,9.29,26.0,13.0,6.06,1.3,3.74,3.0,4.71,5.41,6.39,6.02,83.43,60.02,7.6,0.51,0.24,0.69,0.7,0.42,8.17,25.0,101.0,2.46,8.0,1.0,1527.93,8.0,6.51,5.4,6.45,22.66,19.66,3.91,0.71,84.0,10.0,7.8028571428571425,3.8846153846153846,0.47253303801968266,4.373333333333334,1,0,0
39.0,56086.0,9.32,24.0,12.0,8.69,4.22,0.37,5.0,3.88,5.36,6.05,5.04,84.39,54.46,7.89,0.67,0.39,0.55,0.44,0.73,4.82,30.0,203.0,0.17,2.0,0.0,743.63,9.0,3.59,5.86,6.25,23.37,17.17,4.65,3.09,90.0,2.0,7.345714285714286,6.548387096774194,0.5428071902849626,4.746666666666667,1,0,0
31.0,31201.0,4.69,7.0,0.0,7.26,0.76,1.96,2.0,5.27,3.5,3.51,4.23,82.75,86.85,3.71,0.58,0.05,0.74,0.03,0.66,2.0,11.0,79.0,1.61,2.0,1.0,2297.394500000001,2.0,1.39,6.61,3.44,22.95,6.23,4.73,2.53,19.0,10.0,3.635714285714286,6.583333333333333,0.7528088679279505,3.59,0,1,0
22.0,15278.0,2.99,16.0,22.0,4.45,5.88,2.69,8.0,1.51,6.74,6.08,5.56,80.5,52.52,1.33,0.71,0.16,0.35,0.21,0.41,3.46,15.0,309.0,0.75,9.0,0.0,5.1298,7.0,8.25,5.83,10.0,28.77,7.94,6.59,3.94,75.0,6.0,2.63,19.3125,0.37657425987729726,5.416666666666667,0,0,1
56.0,136413.0,2.9,23.0,7.0,6.7,0.14,2.71,4.0,3.79,5.08,8.2,6.63,84.27,59.12,1.29,0.03,0.33,0.5,0.42,0.6,12.31,40.0,211.0,0.95,1.0,1.0,608.88,10.0,4.69,3.18,5.9,32.01,4.12,6.27,3.74,98.0,2.0,3.8300000000000005,5.146341463414634,0.703883324300164,4.29,0,1,0
58.0,82914.0,3.89,36.0,22.0,5.26,4.18,1.51,5.0,4.51,6.1,2.51,4.06,92.34,78.7,3.16,0.45,0.2,0.13,0.57,0.6,4.12,46.0,213.0,0.72,2.0,0.0,278.22,0.0,5.73,5.36,7.61,29.8,7.26,5.97,3.02,44.0,4.0,3.367142857142857,4.531914893617022,0.5358125983729204,5.203333333333333,1,0,0
18.0,135025.0,11.98,28.0,12.0,7.85,1.2,0.07,3.0,0.0,2.88,4.79,0.0,61.24,73.82,8.28,0.27,0.44,0.86,0.73,0.46,5.09,8.0,130.0,0.77,3.0,0.0,303.65,4.0,5.18,4.16,2.42,18.56,17.91,5.03,5.31,32.0,3.0,9.284285714285716,14.444444444444445,0.6689000184868777,1.96,0,1,0
36.0,15795.0,6.61,1.0,22.0,6.4,0.16,3.62,4.0,8.04,0.57,7.48,7.75,87.58,82.24,5.02,0.78,0.25,0.48,0.81,0.24,4.47,31.0,328.0,1.4,8.0,1.0,862.15,4.0,5.49,3.95,6.55,25.86,9.26,6.46,7.24,98.0,8.0,5.36,10.25,0.7138228170817693,4.203333333333333,1,0,0
21.0,36341.0,1.64,6.0,23.0,7.53,0.43,1.73,6.0,5.53,1.29,3.49,5.15,62.65,91.76,0.0,0.17,0.26,0.37,0.26,0.25,19.98,47.0,474.0,1.18,8.0,1.0,272.98,7.0,4.66,10.0,0.59,18.28,8.99,6.71,2.99,68.0,6.0,4.025714285714286,9.875,0.18242489628199152,4.273333333333333,1,0,0
39.0,22436.0,3.81,33.0,17.0,8.01,0.42,0.42,5.0,1.98,6.09,8.33,4.55,54.51,70.66,4.13,0.39,0.12,0.53,0.2,0.45,19.98,29.0,407.0,1.39,10.0,1.0,678.05,6.0,7.42,5.75,7.04,17.96,14.43,8.51,3.33,17.0,4.0,5.575714285714286,13.566666666666666,0.26403324573574183,4.3566666666666665,0,1,0
19.0,116444.0,5.29,24.0,7.0,6.02,2.0,0.32,10.0,5.93,4.48,3.91,4.59,57.39,62.26,6.63,0.1,0.16,0.13,0.35,0.89,0.55,7.0,199.0,0.79,5.0,1.0,395.63,10.0,6.04,4.18,5.99,20.63,19.66,0.32,6.69,96.0,6.0,3.857142857142857,24.875,0.26907424877547054,6.803333333333334,0,1,0
18.0,138286.0,5.31,25.0,8.0,3.59,5.35,0.46,4.0,5.89,6.97,7.82,4.8,76.88,71.96,2.81,0.53,0.13,0.66,0.43,0.34,3.03,25.0,174.0,2.77,8.0,0.0,226.07,5.0,4.71,3.82,6.16,19.23,8.34,2.87,6.32,42.0,1.0,4.225714285714285,6.6923076923076925,0.6366905711402193,5.62,0,1,0
45.0,141399.0,2.48,29.0,0.0,7.61,4.23,1.28,3.0,5.76,8.48,6.57,6.06,68.09,100.0,3.21,0.2,0.45,0.42,0.11,0.85,7.55,25.0,138.0,1.25,0.0,1.0,694.46,5.0,7.06,8.1,10.0,23.51,7.14,5.79,0.0,42.0,3.0,2.85,5.3076923076923075,0.3473388869273268,5.746666666666667,1,0,0
33.0,54815.0,3.14,17.0,16.0,7.55,3.96,3.57,5.0,3.42,6.5,4.16,8.99,69.55,60.94,1.51,0.33,0.37,0.22,0.67,0.34,5.1,12.0,433.0,0.24,7.0,1.0,235.84,8.0,4.58,4.97,6.66,17.06,6.85,1.43,6.46,19.0,5.0,2.9714285714285715,33.30769230769231,0.45839409366509587,4.973333333333334,0,1,0
58.0,61797.0,4.83,20.0,1.0,4.07,1.7,5.1,2.0,3.26,5.93,7.0,6.54,52.57,64.36,3.71,0.71,0.59,0.26,0.56,0.6,6.71,22.0,81.0,0.65,9.0,0.0,989.79,9.0,6.29,3.63,5.52,28.92,12.22,3.59,3.57,92.0,4.0,4.408571428571428,3.5217391304347827,0.39525365014290914,3.73,0,1,0
50.0,105264.0,4.4,34.0,24.0,6.42,1.69,2.44,9.0,3.41,4.05,4.82,9.8,73.5,55.43,3.31,0.75,0.55,0.09,0.45,0.76,3.1,7.0,264.0,0.61,5.0,1.0,48.07,5.0,5.31,5.7,7.87,27.73,7.51,5.52,2.05,65.0,4.0,3.585714285714286,33.0,0.5858854080046062,5.486666666666667,1,0,0
56.0,36521.0,5.96,3.0,23.0,8.26,0.84,1.29,4.0,5.38,0.0,3.89,4.65,80.69,72.62,4.5,0.28,0.18,0.17,0.41,0.38,4.97,38.0,10.0,1.4,3.0,0.0,706.94,7.0,6.32,3.38,5.98,21.68,8.17,8.51,3.33,88.0,9.0,4.967142857142858,0.2564102564102564,0.729498074724838,3.1266666666666665,1,0,0
29.0,139454.0,0.78,12.0,15.0,5.82,2.92,0.38,9.0,6.04,6.23,5.27,8.94,61.36,57.72,0.0,0.69,0.17,0.31,0.41,0.36,2.89,35.0,456.0,0.69,1.0,1.0,1493.05,8.0,5.52,8.4,4.84,18.07,4.16,4.07,5.8,79.0,1.0,0.9700000000000001,12.666666666666666,0.18749995492789545,7.09,1,0,0
43.0,135542.0,1.5,14.0,20.0,5.61,0.47,0.48,7.0,3.75,4.81,4.91,8.5,100.0,80.21,1.23,0.46,0.28,0.71,0.23,0.58,10.43,31.0,331.0,0.49,8.0,0.0,839.48,1.0,5.17,3.22,4.54,24.15,9.54,4.51,5.31,2.0,4.0,2.5614285714285714,10.34375,0.15723268792110193,5.1866666666666665,0,1,0
49.0,50114.0,4.41,10.0,4.0,8.11,1.38,3.25,2.0,6.2,3.21,4.09,7.43,59.18,100.0,2.98,0.96,0.59,0.47,0.25,0.56,2.76,17.0,351.0,0.28,0.0,1.0,511.48,9.0,6.95,7.24,4.07,21.41,12.9,2.07,6.31,34.0,3.0,3.5442857142857145,19.5,0.3418604386154699,3.8033333333333332,1,0,0
23.0,129229.0,0.47,25.0,22.0,5.98,0.11,1.74,4.0,8.76,4.49,5.8,3.38,74.54,54.27,0.23,0.26,0.29,0.05,0.62,0.16,6.03,20.0,473.0,1.32,7.0,1.0,805.24,3.0,8.49,9.37,10.0,27.33,1.66,5.5,5.73,14.0,8.0,1.197142857142857,22.523809523809526,0.28313235955881955,5.75,1,0,0
40.0,130627.0,3.06,34.0,20.0,7.84,2.92,0.43,3.0,6.65,7.53,6.81,7.38,51.46,73.62,1.61,0.69,0.34,0.35,0.67,0.36,8.28,9.0,307.0,1.67,7.0,0.0,39.59,1.0,6.58,5.08,4.49,22.62,5.72,5.89,3.69,52.0,7.0,3.3685714285714283,30.7,0.5349649414396955,5.726666666666667,1,0,0
17.0,127765.0,3.74,24.0,3.0,8.68,0.77,8.17,9.0,3.96,6.49,5.73,5.76,84.08,80.67,1.9,0.76,0.1,0.46,0.6,0.13,14.82,48.0,107.0,2.46,2.0,1.0,497.83,2.0,1.68,6.27,8.41,21.89,9.41,6.77,3.62,14.0,10.0,4.788571428571429,2.183673469387755,0.39744947954840815,6.483333333333333,0,1,0
24.0,140688.0,4.55,7.0,4.0,5.49,2.07,6.66,3.0,0.72,5.82,5.19,5.78,78.4,76.79,3.52,0.53,0.1,0.6,0.93,0.55,4.22,27.0,300.0,1.88,4.0,0.0,586.9,3.0,2.7,3.81,7.81,26.13,9.07,8.33,7.51,21.0,10.0,3.8528571428571428,10.714285714285714,0.5016537484394985,3.1799999999999997,1,0,0
15.0,32381.0,2.48,30.0,1.0,9.14,2.44,1.76,4.0,5.69,2.71,5.55,9.27,71.2,72.76,2.07,0.82,0.28,0.37,0.24,0.63,2.65,34.0,464.0,1.91,9.0,0.0,64.78,0.0,2.54,8.44,6.13,26.21,5.52,7.51,2.15,81.0,3.0,2.15,13.257142857142858,0.44927528092839114,4.133333333333334,0,0,1
53.0,139049.0,1.91,8.0,19.0,3.76,2.53,0.08,3.0,5.31,4.78,7.45,4.06,64.31,56.18,0.1,0.38,0.34,0.35,0.56,0.42,3.91,48.0,407.0,1.16,8.0,0.0,384.38,5.0,0.45,5.65,4.43,25.62,10.04,3.76,5.06,1.0,7.0,1.9228571428571428,8.306122448979592,0.19023902487659117,4.363333333333333,0,1,0
50.0,132743.0,2.84,37.0,5.0,9.37,0.62,1.3,7.0,8.02,0.0,4.98,6.19,57.74,83.9,2.23,0.76,0.19,0.6,0.68,0.37,5.08,12.0,271.0,1.36,4.0,0.0,81.87,6.0,2.8,8.65,7.38,23.54,5.39,3.43,1.15,75.0,7.0,2.7542857142857144,20.846153846153847,0.5269015720034189,5.006666666666667,0,1,0
14.0,147115.0,3.82,23.0,15.0,7.36,1.3,1.11,8.0,7.68,6.99,5.83,3.32,49.69,83.07,3.63,0.24,0.24,0.34,0.36,0.7,5.66,37.0,342.0,0.56,6.0,0.0,199.04,10.0,5.22,10.0,9.14,21.38,6.3,6.52,3.48,14.0,7.0,3.537142857142857,9.0,0.6063491101033158,7.5566666666666675,0,1,0
38.0,6432.0,2.73,19.0,24.0,5.72,0.88,3.95,3.0,3.92,4.31,6.57,8.25,61.85,42.4,1.43,0.59,0.03,0.38,0.32,0.24,6.18,42.0,172.0,2.62,3.0,0.0,931.95,1.0,3.73,4.88,5.92,24.6,5.11,8.64,5.78,40.0,4.0,2.8328571428571427,4.0,0.5342464707932542,3.7433333333333336,1,0,0
14.0,8369.0,9.71,25.0,22.0,7.31,1.19,3.92,1.0,6.75,5.84,8.02,8.56,98.38,66.03,5.65,0.55,0.38,0.22,0.71,0.84,3.62,21.0,233.0,1.55,2.0,0.0,1233.0,9.0,3.18,6.27,9.06,29.46,13.96,4.92,2.37,86.0,6.0,7.452857142857143,10.590909090909092,0.6955586894298934,4.53,1,0,0
24.0,24682.0,5.32,9.0,6.0,6.83,2.93,4.79,7.0,6.53,8.21,6.57,5.03,64.72,67.74,2.62,0.88,0.28,0.71,0.47,0.49,4.0,47.0,417.0,2.22,8.0,1.0,911.42,10.0,4.53,5.74,8.57,22.36,8.46,4.68,4.85,57.0,5.0,4.371428571428572,8.6875,0.6288415332338614,7.246666666666667,0,1,0
52.0,116309.0,7.56,21.0,20.0,6.83,1.34,0.95,1.0,8.7,5.98,6.72,3.49,67.64,58.28,3.55,0.88,0.35,0.6,0.28,0.68,19.98,5.0,271.0,4.18,6.0,0.0,246.23,1.0,5.42,1.39,5.02,29.66,12.3,6.3,7.8,8.0,1.0,8.254285714285714,45.166666666666664,0.6146340963712117,5.226666666666667,0,1,0
14.0,35167.0,6.89,22.0,17.0,8.13,0.1,2.14,10.0,4.54,4.74,6.76,9.9,77.27,76.07,3.64,0.41,0.3,0.26,0.16,0.13,1.53,31.0,455.0,4.56,0.0,1.0,371.86,10.0,6.18,4.25,2.2,26.51,7.68,1.86,7.12,82.0,6.0,5.14,14.21875,0.8971352998521744,6.426666666666667,1,0,0
53.0,125467.0,4.39,3.0,22.0,4.66,1.74,0.1,7.0,6.84,8.08,5.4,5.4,46.48,70.22,3.86,0.48,0.23,0.47,0.21,0.25,2.23,25.0,205.0,4.9,7.0,1.0,1959.93,3.0,6.47,4.38,1.0,28.37,5.81,4.4,4.21,89.0,5.0,3.454285714285714,7.884615384615385,0.7555936737360286,7.3066666666666675,1,0,0
28.0,12681.0,1.03,27.0,1.0,3.68,0.12,0.14,4.0,7.08,4.84,10.0,4.57,63.8,80.29,0.0,0.37,0.19,0.33,0.59,0.49,3.49,23.0,452.0,2.87,5.0,1.0,197.96,8.0,5.21,6.75,4.4,21.43,3.07,6.37,4.06,55.0,7.0,1.2342857142857144,18.833333333333332,0.3355047767085418,5.306666666666667,0,1,0
42.0,101571.0,1.57,15.0,5.0,9.4,8.13,0.33,8.0,2.36,5.36,8.07,7.66,76.57,66.52,1.56,0.6,0.15,0.44,0.61,0.54,11.4,40.0,110.0,1.6,9.0,1.0,33.84,4.0,7.04,8.13,5.81,22.33,9.61,4.31,7.29,50.0,4.0,2.75,2.682926829268293,0.16337147103314562,5.24,0,1,0
59.0,68051.0,4.43,14.0,5.0,6.98,0.9,0.62,2.0,8.17,0.46,6.46,0.0,67.77,85.08,3.91,0.6,0.16,0.37,0.56,0.34,12.04,23.0,319.0,3.45,8.0,0.0,1051.78,3.0,6.62,4.25,8.36,20.46,5.23,3.49,4.48,47.0,3.0,4.884285714285714,13.291666666666666,0.8470361669146907,3.5433333333333334,1,0,0
58.0,113541.0,0.83,30.0,22.0,7.65,0.24,0.75,9.0,5.55,7.39,5.74,6.4,52.07,81.21,1.17,0.44,0.2,0.55,0.11,0.17,2.73,32.0,51.0,3.8,4.0,0.0,127.26,2.0,7.04,3.92,6.67,21.03,10.37,4.98,4.24,9.0,6.0,0.9828571428571428,1.5454545454545454,0.08003856508789152,7.313333333333333,0,1,0
48.0,18089.0,3.18,27.0,12.0,6.67,4.06,0.07,6.0,5.14,9.42,6.63,4.67,90.64,100.0,2.01,0.67,0.44,0.27,0.56,0.71,6.64,14.0,412.0,2.99,8.0,1.0,513.12,8.0,4.91,5.89,8.19,24.46,6.96,2.85,2.3,53.0,5.0,3.2199999999999998,27.466666666666665,0.4568964860780911,6.853333333333333,1,0,0
16.0,43986.0,5.93,29.0,0.0,5.06,2.57,1.96,3.0,2.98,7.45,8.22,3.08,100.0,92.58,2.97,0.31,0.19,0.27,0.8,0.46,1.15,40.0,445.0,3.22,5.0,0.0,698.95,0.0,5.03,5.33,4.68,17.23,7.65,0.0,3.35,11.0,3.0,4.3999999999999995,10.853658536585366,0.7751632973642748,4.476666666666667,1,0,0
23.0,36617.0,2.48,3.0,21.0,6.61,7.01,0.09,8.0,7.02,0.41,3.63,3.52,100.0,67.46,2.59,0.31,0.1,0.32,0.86,0.72,4.27,2.0,183.0,1.09,10.0,1.0,1106.67,0.0,5.86,3.08,9.26,25.63,13.35,4.42,5.25,89.0,8.0,2.3814285714285717,61.0,0.18576777634698305,5.1433333333333335,0,1,0
36.0,26448.0,2.26,33.0,23.0,8.29,0.44,0.37,7.0,1.49,0.0,4.24,4.16,63.38,62.62,3.35,0.54,0.1,0.48,0.65,0.47,1.42,20.0,308.0,0.62,8.0,0.0,182.19,10.0,5.07,7.11,6.52,24.86,7.2,3.06,2.04,82.0,3.0,1.817142857142857,14.666666666666666,0.31388884529321587,2.83,0,1,0
30.0,64693.0,1.8,4.0,17.0,6.91,6.37,2.76,5.0,8.11,4.7,5.25,5.49,73.61,59.64,0.0,0.7,0.57,0.19,0.35,0.39,6.8,26.0,499.0,2.35,7.0,0.0,181.07,8.0,2.38,5.78,3.19,17.35,4.03,2.91,7.15,70.0,10.0,2.257142857142857,18.48148148148148,0.4466500132382101,5.9366666666666665,1,0,0
39.0,100435.0,2.14,15.0,4.0,6.58,1.61,0.64,10.0,5.68,5.45,4.39,5.8,71.24,56.05,3.05,0.62,0.12,0.43,0.63,0.5,4.19,42.0,453.0,0.36,5.0,0.0,6.53,9.0,4.3,6.69,4.63,27.51,3.38,5.04,1.94,37.0,3.0,2.1271428571428572,10.534883720930232,0.6331359073562405,7.043333333333333,1,0,0
